1.0866800000 0.0420915055
1.0936200000 0.0677734636
1.1005700000 0.0536129518
1.1075100000 0.0390089909
1.1144600000 0.0506857718
1.1214000000 0.0220298685
1.1283400000 0.0284823153
1.1352900000 0.0290766203
1.1422300000 0.0400002202
1.1491800000 -0.0054817434
1.1561200000 0.0357256031
1.1630700000 0.0229841838
1.1700100000 0.0250726289
1.1769600000 -0.0406236195
1.1839000000 0.0046841824
1.1908400000 0.0048274653
1.1977900000 0.0108949086
1.2047300000 0.0033394320
1.2116800000 0.0368112243
1.2186200000 0.0056759889
1.2255700000 0.0297867709
1.2325100000 0.0262287970
1.2394600000 0.0372983958
1.2464000000 -0.0320712275
1.2533400000 0.0578956812
1.2602900000 0.0645699540
1.2672300000 0.0082009491
1.2741800000 0.0493105918
1.2811200000 0.0679656063
1.2880700000 0.0589235235
1.2950100000 0.0165250957
1.3019600000 -0.0051398716
6.1001700000 0.0634586124
6.1071100000 0.0740805890
6.1140600000 0.0398881176
6.1210000000 0.0700529695
6.1279500000 0.0683478806
6.1348900000 0.0447345238
6.1418400000 0.0542593614
6.1487800000 0.0537804036
6.1557300000 0.0866511153
6.1626700000 0.0314686708
6.1696100000 0.0541751172
6.1765600000 0.0672315972
6.1835000000 0.0370632576
6.1904500000 0.0164446919
6.1973900000 0.0320246286
6.2043400000 -0.0221065606
6.2112800000 0.0187234945
6.2182300000 -0.0037444925
6.2251700000 -0.0337004638
6.2321100000 -0.0208462636
8.0752500000 -0.0586709910
8.0822000000 -0.0424764232
8.0891400000 -0.0418096065
8.0960900000 -0.0130616791
8.1030300000 -0.0218837032
8.1099700000 0.0164447030
8.1169200000 -0.0299231270
8.1238600000 0.0099342101
8.1308100000 0.0171986487
8.1377500000 0.0229168404
8.1447000000 0.0413054230
8.1516400000 0.0310891492
8.1585900000 0.0725746877
8.1655300000 0.0494941722
8.1724700000 0.0391988527
8.1794200000 0.0571659298
8.1863600000 0.0514787735
8.1933100000 0.0671078246
8.2002500000 0.0829998968
8.2072000000 0.0907737551
8.2141400000 0.0681045584
8.2210900000 0.0829109123
8.2280300000 0.0587448711
8.2349700000 0.0696461251
8.2419200000 0.0439451044
8.2488600000 -0.0015581107
8.2558100000 0.0140204441
8.2627500000 -0.0110924757
8.2697000000 0.0369759588
8.2766400000 0.0306366638
8.2835900000 -0.0078298284
8.2905300000 -0.0164133195
8.2974700000 0.0172529771
17.0782800000 0.0435457472
17.0852200000 0.0316845755
17.0921700000 0.0399425051
17.0991100000 0.0913188715
17.1060600000 0.0713942619
17.1130000000 0.0808619357
17.1199500000 0.0551028098
17.1268900000 0.0248510367
17.1338400000 0.0516208994
17.1407800000 -0.0003396709
17.1477200000 -0.0326418366
17.1546700000 -0.0128229810
17.1616100000 -0.0122076118
17.1685600000 -0.0397599053
17.1755000000 -0.0745711434
17.1824500000 -0.0509340593
17.1893900000 -0.0622921974
17.1963400000 -0.0810835779
17.2032800000 -0.0588385225
17.2102200000 -0.0607647730
17.2171700000 -0.0923964083
17.2241100000 -0.0744041536
17.2310600000 -0.0739767716
17.2380000000 -0.0595208443
17.2449500000 -0.0831345754
17.2518900000 -0.0435913638
17.2588400000 -0.0453681428
17.2657800000 -0.0169962330
17.2727200000 -0.0419325736
17.2796700000 0.0072703417
17.2866100000 -0.0656675391
17.2935600000 -0.0289487493
18.1589100000 0.0233672209
18.1658500000 0.0488024328
18.1728000000 0.0326249428
18.1797400000 0.0260878145
18.1866800000 -0.0006708774
18.1936300000 -0.0032340427
18.2005700000 -0.0062351597
18.2075200000 -0.0336007754
18.2144600000 -0.0449815893
18.2214100000 0.0267034818
