1.0866800000 0.0643083460
1.0936200000 0.0502820728
1.1005700000 0.0513823537
1.1075100000 0.0589430088
1.1144600000 0.0651883921
1.1214000000 0.0757357536
1.1283400000 0.0640412181
1.1352900000 0.0223482391
1.1422300000 0.0448772652
1.1491800000 0.0517076774
1.1561200000 0.0031217805
1.1630700000 -0.0018867448
1.1700100000 0.0424048398
1.1769600000 -0.0321909154
1.1839000000 0.0538116059
1.1908400000 0.0145516152
1.1977900000 0.0579869412
1.2047300000 0.0097516438
1.2116800000 0.0111354658
1.2186200000 0.0121988605
1.2255700000 0.0331158307
1.2325100000 0.0142513578
1.2394600000 0.0091926145
1.2464000000 0.0638476279
1.2533400000 -0.0169790557
1.2602900000 0.0180255138
1.2672300000 0.0482013415
1.2741800000 0.0413356729
1.2811200000 0.0409346017
1.2880700000 0.0195205165
1.2950100000 -0.0011433468
1.3019600000 0.0274581806
6.1001700000 -0.0644778048
6.1071100000 -0.1158388846
6.1140600000 -0.0853957329
6.1210000000 -0.0678139359
6.1279500000 -0.0635196972
6.1348900000 -0.1064986195
6.1418400000 -0.0800625167
6.1487800000 -0.1274104513
6.1557300000 -0.0484406639
6.1626700000 -0.0689527182
6.1696100000 -0.1192531802
6.1765600000 -0.0903359804
6.1835000000 -0.0680393875
6.1904500000 -0.0746201407
6.1973900000 -0.0885843751
6.2043400000 -0.0551681600
6.2112800000 -0.0804236064
6.2182300000 0.0012268850
6.2251700000 -0.0195929410
6.2321100000 -0.0509899530
8.0752500000 0.0268824242
8.0822000000 -0.0190539523
8.0891400000 -0.0047364088
8.0960900000 -0.0505640962
8.1030300000 -0.0257050857
8.1099700000 -0.0603347428
8.1169200000 -0.0666673424
8.1238600000 -0.0234961092
8.1308100000 -0.0607693213
8.1377500000 -0.0332589840
8.1447000000 -0.0236526450
8.1516400000 -0.0879607653
8.1585900000 -0.0109561654
8.1655300000 -0.0828786162
8.1724700000 -0.0550920925
8.1794200000 0.0299554050
8.1863600000 0.0319093353
8.1933100000 -0.0224131619
8.2002500000 0.0174589966
8.2072000000 -0.0112754373
8.2141400000 -0.0060028244
8.2210900000 0.0332987290
8.2280300000 -0.0210127974
8.2349700000 -0.0263604045
8.2419200000 -0.0087749922
8.2488600000 0.0524678623
8.2558100000 0.0292916688
8.2627500000 0.0229305170
8.2697000000 0.0155152676
8.2766400000 0.0590149522
8.2835900000 0.0438486108
8.2905300000 0.0295658641
8.2974700000 0.0234247913
17.0782800000 0.0342258914
17.0852200000 -0.0090086150
17.0921700000 -0.0276971802
17.0991100000 0.0712132303
17.1060600000 0.0386462559
17.1130000000 0.0298582221
17.1199500000 0.0277918354
17.1268900000 0.0352344442
17.1338400000 0.0521621269
17.1407800000 0.1071535735
17.1477200000 0.0464388996
17.1546700000 0.0041020719
17.1616100000 0.0837257491
17.1685600000 0.0195335620
17.1755000000 -0.0235377992
17.1824500000 -0.0064962720
17.1893900000 0.0718474457
17.1963400000 0.0648159824
17.2032800000 0.0245347430
17.2102200000 0.0291463117
17.2171700000 -0.0156137383
17.2241100000 0.0429847373
17.2310600000 0.0337482388
17.2380000000 0.0124435575
17.2449500000 0.0635428136
17.2518900000 0.0154123827
17.2588400000 -0.0036105734
17.2657800000 0.0005534559
17.2727200000 0.0225698698
17.2796700000 -0.0245237436
17.2866100000 -0.0820738375
17.2935600000 0.0009482487
18.1589100000 0.0791205085
18.1658500000 0.0695016526
18.1728000000 0.0595424362
18.1797400000 0.0283238760
18.1866800000 0.0830071563
18.1936300000 0.0515642441
18.2005700000 0.0866345446
18.2075200000 0.0487981147
18.2144600000 0.0198983246
18.2214100000 0.0476505351
18.2283500000 0.0334086927
18.2353000000 0.0464556816
18.2422400000 0.0402619255
