1.0866800000 0.1445086496
1.0936200000 0.1524248426
1.1005700000 0.1503294626
1.1075100000 0.0681969483
1.1144600000 0.0637415741
1.1214000000 0.0468175177
1.1283400000 -0.0142198654
1.1352900000 -0.0997330645
1.1422300000 -0.0954023256
1.1491800000 -0.0492365134
1.1561200000 -0.0309574437
1.1630700000 -0.0584065308
1.1700100000 -0.0607967035
1.1769600000 -0.0760180696
1.1839000000 -0.0696971660
1.1908400000 -0.0490535287
1.1977900000 -0.0419228446
1.2047300000 -0.0174652851
1.2116800000 0.0508619287
1.2186200000 0.0455157651
1.2255700000 0.1185491895
1.2325100000 0.0795269439
1.2394600000 0.1854255462
1.2464000000 0.1269013935
1.2533400000 0.1380024120
1.2602900000 0.1734236277
1.2672300000 0.2108641474
1.2741800000 0.1294624753
1.2811200000 0.1193694812
1.2880700000 0.1129862044
1.2950100000 0.0965287666
1.3019600000 0.0414233424
6.1001700000 0.0319386091
6.1071100000 -0.0123857508
6.1140600000 0.0091565844
6.1210000000 0.0308731637
6.1279500000 -0.0400119531
6.1348900000 -0.0629748844
6.1418400000 -0.0392539306
6.1487800000 -0.0514512776
6.1557300000 -0.0678059378
6.1626700000 -0.0606830429
6.1696100000 -0.1530325875
6.1765600000 -0.0499100806
6.1835000000 -0.1406399581
6.1904500000 -0.0803545994
6.1973900000 -0.1570456437
6.2043400000 -0.1293038136
6.2112800000 -0.0941065840
6.2182300000 -0.1246134494
6.2251700000 -0.0926467241
6.2321100000 -0.0606996806
8.0752500000 0.1132937196
8.0822000000 0.1375357798
8.0891400000 0.1875670606
8.0960900000 0.1111498722
8.1030300000 0.1049593866
8.1099700000 0.0425661817
8.1169200000 0.0046194150
8.1238600000 0.0367303836
8.1308100000 -0.0013275816
8.1377500000 -0.0606705074
8.1447000000 -0.1170467136
8.1516400000 -0.0835927427
8.1585900000 -0.1016257305
8.1655300000 -0.0810752878
8.1724700000 -0.1337328225
8.1794200000 -0.1215029580
8.1863600000 -0.1461330944
8.1933100000 -0.1141398301
8.2002500000 -0.0802462822
8.2072000000 -0.0331527540
8.2141400000 -0.0931529782
8.2210900000 -0.0346742042
8.2280300000 0.0632648222
8.2349700000 0.1105570516
8.2419200000 0.1427862361
8.2488600000 0.1035230865
8.2558100000 0.2107783625
8.2627500000 0.2366851926
8.2697000000 0.2392505958
8.2766400000 0.1322425649
8.2835900000 0.2359865883
8.2905300000 0.2360783482
8.2974700000 0.2017692975
17.0782800000 -0.1625246089
17.0852200000 -0.1030911275
17.0921700000 -0.0301487911
17.0991100000 0.0040167579
17.1060600000 0.0143927217
17.1130000000 0.0362057796
17.1199500000 0.0608367606
17.1268900000 0.0846728535
17.1338400000 0.1372162062
17.1407800000 0.1582187052
17.1477200000 0.1431727258
17.1546700000 0.1534206043
17.1616100000 0.2027311678
17.1685600000 0.1622857257
17.1755000000 0.1060953093
17.1824500000 0.0888001563
17.1893900000 0.0433131137
17.1963400000 -0.0173953029
17.2032800000 -0.0655696371
17.2102200000 -0.0760009467
17.2171700000 -0.1188467679
17.2241100000 -0.0910111127
17.2310600000 -0.0677345034
17.2380000000 -0.1543729669
17.2449500000 -0.1461617430
17.2518900000 -0.1307840342
17.2588400000 -0.1596520412
17.2657800000 -0.1197621101
17.2727200000 -0.0641119115
17.2796700000 -0.0394289744
17.2866100000 -0.0275379886
17.2935600000 0.1065805200
18.1589100000 0.1724898383
18.1658500000 0.1700185671
18.1728000000 0.1425015715
18.1797400000 0.1720463860
18.1866800000 0.1886688810
18.1936300000 0.1534782868
18.2005700000 0.1291166651
18.2075200000 0.1094476791
18.2144600000 0.0476320393
18.2214100000 0.0460984563
18.2283500000 0.0242012035
18.2353000000 0.0841832499
18.2422400000 0.0258314421
18.2491800000 -0.0410425562
18.2561300000 -0.0662075389
18.2630700000 -0.0730130792
18.2700200000 -0.1223038338
18.2769600000 -0.0220885026
18.2839100000 -0.0995525742
18.2908500000 -0.0815316916
21.1066100000 -0.0034949799
21.1135500000 0.0424196876
21.1205000000 0.0802771817
21.1274400000 0.1061128078
21.1343900000 0.1506987979
21.1413300000 0.2167444130
21.1482700000 0.2065949546
21.1552200000 0.2201508849
21.1621600000 0.2705303410
21.1691100000 0.2495619654
21.1760500000 0.2221710814
21.1830000000 0.1647156154
21.1899400000 0.1823897188
21.1968900000 0.1139080850
21.2038300000 0.0720196089
21.2107700000 0.0641612482
21.2177200000 0.0562010509
21.2246600000 -0.0322679083
21.2316100000 -0.0254571557
21.2385500000 -0.0870118834
21.2455000000 -0.1618201281
21.2524400000 -0.1759641545
21.2593900000 -0.1502152956
21.2663300000 -0.2126073894
21.2732700000 -0.1432932912
21.2802200000 -0.1487476465
21.2871600000 -0.2122559252
21.2941100000 -0.1378491175
21.3010500000 -0.0671899689
21.3080000000 -0.0765098308
21.3149400000 -0.0985727430
21.3218900000 -0.0392144542
23.1160100000 -0.0792549806
23.1229600000 -0.1124582506
23.1299000000 -0.0731385682
23.1368500000 -0.0763253067
23.1437900000 -0.0589598104
23.1507400000 -0.0778712299
23.1576800000 -0.0540319008
23.1646200000 0.0014366590
23.1715700000 -0.0284785594
23.1785100000 -0.0351397090
23.1854600000 -0.0323851868
23.1924000000 0.0134380932
23.1993500000 -0.0324797964
23.2062900000 -0.0474024499
23.2132400000 -0.0067756712
23.2201800000 -0.0074976974
23.2271200000 0.0147454146
23.2340700000 -0.0485160326
23.2410100000 -0.0550199228
23.2479600000 -0.0655703929
23.2549000000 -0.0168554069
23.2618500000 -0.0535034023
23.2687900000 -0.0514318056
23.2757400000 -0.0542729342
23.2826800000 -0.0990794243
23.2896200000 -0.1171182389
23.2965700000 -0.1122167863
23.3035100000 -0.1385996415
31.0959000000 0.0993269784
31.1028400000 0.0592748868
31.1097900000 0.0400690423
31.1167300000 0.0371646824
31.1236700000 0.0169253549
31.1306200000 -0.0952840014
31.1375600000 -0.0333969360
31.1445100000 -0.0462374434
31.1514500000 -0.0879715922
31.1584000000 -0.0524806971
31.1653400000 -0.0910126458
31.1722900000 -0.0653244358
31.1792300000 -0.0356325981
31.1861700000 -0.0579801524
31.1931200000 -0.0902364620
31.2000600000 -0.0319125569
31.2070100000 -0.0573529150
31.2139500000 0.0357378844
31.2209000000 0.0166657020
31.2278400000 0.0266112180
31.2347900000 0.0305343124
31.2417300000 0.0748459013
31.2486700000 0.0187574628
31.2556200000 0.0874156685
31.2625600000 0.0503370898
31.2695100000 0.0627141560
31.2764500000 0.0781833252
31.2834000000 0.0110588520
31.2903400000 0.0248477743
31.2972900000 0.0193268377
31.3042300000 -0.0375105540
31.3111700000 -0.0378698520
31.3181200000 -0.0309182765
34.0763600000 0.0837138901
34.0833100000 0.0378240103
34.0902500000 0.0367172972
34.0972000000 -0.0310965399
34.1041400000 -0.0420585820
34.1110900000 -0.0631038724
34.1180300000 -0.1232421860
34.1249700000 -0.1631530139
34.1319200000 -0.1509872715
34.1388600000 -0.1966170287
34.1458100000 -0.2384374706
34.1527500000 -0.2509409903
34.1597000000 -0.2432443893
34.1666400000 -0.2025287919
34.1735900000 -0.2413170634
34.1805300000 -0.2456280118
34.1874700000 -0.1841056530
34.1944200000 -0.1463977727
34.2013600000 -0.1163506808
34.2083100000 -0.0919235482
34.2152500000 -0.0385513356
34.2222000000 0.0351083233
34.2291400000 0.0075995707
34.2360900000 0.0312637271
34.2430300000 0.1543502580
34.2499700000 0.1155850690
34.2569200000 0.1334131796
34.2638600000 0.0666832189
34.2708100000 0.0858547301
34.2777500000 0.1210514983
34.2847000000 0.0676716347
34.2916400000 0.0684652858
34.2985900000 0.0040094424
34.3055300000 -0.0281488687
38.1352600000 0.0188995318
38.1422000000 -0.0125306231
38.1491500000 -0.0929720257
38.1560900000 -0.1240671703
38.1630400000 -0.1074980633
38.1699800000 -0.0793937676
38.1769300000 -0.1071295804
38.1838700000 -0.1108018815
38.1908200000 -0.1158813743
38.1977600000 -0.0661591478
38.2047000000 -0.1110508732
38.2116500000 -0.0583362578
38.2185900000 0.0582450760
38.2255400000 0.0347270151
38.2324800000 0.0899276036
38.2394300000 0.1464179471
38.2463700000 0.1532031164
38.2533200000 0.1868221481
38.2602600000 0.1929074413
38.2672000000 0.2044776127
38.2741500000 0.2435408431
38.2810900000 0.3030801363
38.2880400000 0.2631893505
38.2949800000 0.2166434089
38.3019300000 0.2103082282
38.3088700000 0.2341924012
38.3158200000 0.1077204074
40.0943400000 0.1431095018
40.1012800000 0.0028628522
40.1082300000 0.0912050989
40.1151700000 0.1009032201
40.1221200000 0.1085697342
40.1290600000 0.1149111601
40.1360000000 0.0896006642
40.1429500000 0.0710976160
40.1498900000 0.0795931427
40.1568400000 0.0801832480
40.1637800000 0.0638036975
40.1707300000 0.0579182273
40.1776700000 -0.0195158269
40.1846200000 0.0091713599
40.1915600000 0.0196178599
40.1985000000 0.0172016949
40.2054500000 -0.0444066879
40.2123900000 -0.0343555692
40.2193400000 -0.0223957296
40.2262800000 -0.0541621658
40.2332300000 0.0516128242
40.2401700000 0.0366306364
54.0873500000 -0.2090961530
54.0942900000 -0.1345691810
54.1012400000 -0.0928692233
54.1081800000 -0.1128575829
